"time","Reg1.wconn.F_exc"
307.4,610403.4459098323
307.5,474384.3118141139
307.6,334156.0963220458
307.7,190963.00578365463
307.8,46075.55306882407
307.9,-99220.71534336083
308,-243636.62566476988
308.1,-385890.8152819809
308.2,-524721.1019345
308.3,-658895.6827101986
308.4,-787224.0634931934
308.5,-908567.6218908676
308.6,-1.0218497099166267e6
308.7,-1.1260652067908861e6
308.8,-1.2202894371014943e6
308.9,-1.3036863751935454e6
309,-1.3755160629954957e6
309.1,-1.435141175462747e6
309.2,-1.4820326753876721e6
309.3,-1.5157745074012128e6
309.4,-1.5360672895172776e6
309.5,-1.5427309694669663e6
309.6,-1.5357064222526487e6
309.7,-1.5150559747478433e6
309.8,-1.4809628526879768e6
309.9,-1.433729554959009e6
310,-1.3737751696078118e6
310.1,-1.3016316553896605e6
310.2,-1.2179391218444917e6
310.3,-1.1234401497810846e6
310.4,-1.0189732025621176e6
310.5,-905465.1866494789
310.6,-783923.2274186924
310.7,-655425.7332123241
310.8,-521112.8269198373
310.9,-382176.229981344
311,-239848.68857087157
311.1,-95393.03577918095
311.2,49909.01315630777
311.3,194768.23315847287
311.4,337899.328249316
311.5,478032.335627492
311.6,613923.8936983566
311.7,744368.2740791928
311.8,868208.0796957373
311.9,984344.5140467668
312,1.0917471305238563e6
312.1,1.189462975279807e6
312.2,1.2766250425262416e6
312.3,1.3524599672370467e6
312.4,1.416294887003192e6
312.5,1.4675634121560892e6
312.6,1.5058106511866695e6
312.7,1.5306972468728214e6
312.8,1.5420023873025586e6
312.9,1.5396257650772578e6
313,1.5235884673116035e6
313.1,1.4940327885334743e6
313.2,1.4512209681437116e6
313.3,1.395532863638106e6
313.4,1.3274625802365546e6
313.5,1.2476140868232714e6
313.6,1.1566958570972267e6
313.7,1.055514583480261e6
313.8,944968.0195569876
313.9,826037.0145546073
314,699776.8105376242
314.1,567307.6795357516
314.2,429804.9836785636
314.3,288488.74653030944
314.4,144612.82815779204
314.5,-546.2000258102656
314.6,-145700.38192686994
314.7,-289561.8044517533
314.8,-430854.02480485913
314.9,-568323.3960137957
315,-700750.1901947436
315.1,-826959.4208610845
315.2,-945831.2682556123
315.3,-1.0563110152029907e6
315.4,-1.1574184053246505e6
315.5,-1.2482563405838916e6
315.6,-1.328018840989572e6
315.7,-1.3959981958350027e6
315.8,-1.4515912430200141e6
315.9,-1.494304720742146e6
316,-1.5237596440730218e6
316.1,-1.5396946675871455e6
316.2,-1.5419684042079148e6
316.3,-1.5305606796962894e6
316.4,-1.5055727116512079e6
316.5,-1.4672262114336893e6
316.6,-1.4158614169830293e6
316.7,-1.3519340739792718e6
316.8,-1.2760113921369477e6
316.9,-1.1887670125099544e6
317,-1.090975030459435e6
317.1,-983503.1273192056
317.2,-867304.8716977662
317.3,-743411.2587267164
317.4,-612921.5623251223
317.5,-476993.5816438235
317.6,-336833.3682333317
317.7,-193684.52507992607
317.8,-48817.17245862448
317.9,96483.32149408411
318,240927.7454980116
318.1,383234.483945681
318.2,522140.888325293
318.3,656414.4803530824
318.4,784863.8874135847
318.5,906349.4132813425
318.6,1.0197931503314843e6
318.7,1.1241885435171355e6
318.8,1.218609321255647e6
318.9,1.3022177139810568e6
319,1.3742718874429152e6
319.1,1.4341325247972196e6
319.2,1.4812684990888615e6
319.3,1.5152615857950344e6
319.4,1.5358101736159304e6
319.5,1.5427319405890568e6
319.6,1.5359654717816773e6
319.7,1.5155708042086584e6
319.8,1.4817288941405101e6
319.9,1.4347400115283495e6
320,1.3750210757910083e6
320.1,1.3031019566041592e6
320.2,1.2196207725124035e6
320.3,1.1253182290790072e6
320.4,1.0210310468094927e6
320.5,907684.5371608436
320.6,786284.3925079674
320.7,657907.7629117221
320.8,523693.69886316155
320.9,384833.04480237886
321,242557.87308315604
321.1,98130.55213440099
321.2,-47167.45418710856
321.3,-192046.95667325167
321.4,-335222.47938513383
321.5,-475423.66532735917
321.6,-611406.5479756556
321.7,-741964.5886494725
321.8,-865939.3817980585
321.9,-982230.9332129823
322,-1.0898074199748163e6
322.1,-1.1877143455331926e6
322.2,-1.2750830086923807e6
322.3,-1.351138211357611e6
322.4,-1.4152051366542082e6
322.5,-1.4667153363923852e6
322.6,-1.5052117747510136e6
322.7,-1.5303528834309513e6
322.8,-1.5419155922964874e6
322.9,-1.5397973086151786e6
323,-1.5240168273349325e6
323.1,-1.4947141643216554e6
323.2,-1.4521493140369654e6
323.3,-1.3966999426789046e6
323.4,-1.3288580372538755e6
323.5,-1.2492255403111826e6
323.6,-1.158509009072578e6
323.7,-1.057513346344753e6
323.8,-947134.6588380011
323.9,-828352.3062582975
324,-702220.2117181256
324.1,-569857.5105670803
324.2,-432438.6206119711
324.3,-291182.82183035
324.4,-147343.43803603202
324.5,-2196.716480941799
324.6,142969.4959346201
324.7,286867.1793735766
324.8,428219.5693072193
324.9,565772.4848950333
325,698305.4569869257
325.1,824642.5570089071
325.2,943662.8306541813
325.3,1.0543102438021528e6
325.4,1.1556030524182145e6
325.5,1.246642513298413e6
325.6,1.326620858370253e6
325.7,1.394828461796747e6
325.8,1.4506601362909048e6
325.9,1.4936205027758486e6
326,1.5233283857471792e6
326.1,1.5395201953381533e6
326.2,1.542052266080005e6
326.3,1.5309021316061583e6
326.4,1.5061687239900648e6
326.5,1.468071495948139e6
326.6,1.4169484736962898e6
326.7,1.3532532577364028e6
326.8,1.2775509981836558e6
326.9,1.190513380345655e6
327,1.0929126650431128e6
327.1,985614.8365526485
327.2,869571.9189663191
327.3,745813.5291441041
327.4,615437.7412072986
327.5,479601.34362829436
327.6,339509.57536594995
327.7,196405.43211158802
327.8,51558.637530329295
327.9,-93745.62264716692
328,-238218.10372403718
328.1,-380576.9411501204
328.2,-519559.0241537249
328.3,-653931.2029754902
328.4,-782501.2302664708
328.5,-904128.3395711115
328.6,-1.0177333670336853e6
328.7,-1.1223083265218926e6
328.8,-1.216925353210718e6
328.9,-1.3007449362712922e6
329,-1.373023367619464e6
329.1,-1.4331193406327467e6
329.2,-1.4804996402875192e6
329.3,-1.514743874229293e6
329.4,-1.5355482027979826e6
329.5,-1.542728034913846e6
329.6,-1.536219665903186e6
329.7,-1.5160808427324276e6
329.8,-1.4824902516351365e6
329.9,-1.435745932678392e6
330,-1.3762626353350424e6
330.1,-1.304568138526163e6
330.2,-1.221298567783837e6
330.3,-1.127192751084339e6
330.4,-1.0230856634310435e6
330.5,-909901.0183509848
330.6,-788643.0720393161
330.7,-660387.7128701636
330.8,-526272.9153354673
330.9,-387488.64311087254
331,-245266.29083515683
331.1,-100867.7582848479
331.2,44425.746114810456
331.3,189325.0731000101
331.4,332544.57083453453
331.5,472813.4921447188
331.6,608887.2695090187
331.7,739558.5577630929
331.8,863667.9465415892
331.9,980114.2474061063
332,1.0878642643878928e6
332.1,1.1859619612508996e6
332.2,1.2735369441379448e6
332.3,1.3498121843361782e6
332.4,1.414110912638472e6
332.5,1.4658626241307876e6
332.6,1.5046081401246923e6
332.7,1.530003682323759e6
332.8,1.5418239230737102e6
332.9,1.5399639846325929e6
333,1.524440369722123e6
333.1,1.4953908151036256e6
333.2,1.4530730694776152e6
333.3,1.3978626065505273e6
333.4,1.3302492935600309e6
333.5,1.2508330448176914e6
333.6,1.160318498834515e6
333.7,1.0595087662576293e6
333.8,949298.3040902879
333.9,830664.9794213424
334,704661.3930796535
334.1,572405.5401969502
334.2,435070.8905447728
334.3,293875.9766596578
334.4,150073.5821404964
334.5,4939.626043645164
334.6,-140238.1579952537
334.7,-284171.6474670331
334.8,-425583.7601460007
334.9,-563219.7852881644
335,-695858.5163352367
335.1,-822323.0863431348
335.2,-941491.4099989717
335.3,-1.052306139575167e6
335.4,-1.1537840464845102e6
335.5,-1.2450247451968512e6
335.6,-1.3252186821118123e6
335.7,-1.3936543185053363e6
335.8,-1.4497244438166963e6
335.9,-1.492931563260561e6
336,-1.5228923119614606e6
336.1,-1.5393408564446492e6
336.2,-1.542131253303344e6
336.3,-1.531238744114453e6
336.4,-1.5067599751132017e6
336.5,-1.46891213967768e6
336.6,-1.4180310512318595e6
336.7,-1.3545681636655715e6
336.8,-1.2790865657081194e6
336.9,-1.1922559847975252e6
337,-1.094846844772905e6
337.1,-987723.4301159951
337.2,-871836.217393109
337.3,-748213.4419377793
337.4,-617951.9746023584
337.5,-482207.58952401613
337.6,-342184.7092600244
337.7,-199125.7182774626
337.8,-54299.93961777381
337.9,91007.6274568685
338,235507.70890841322
338.1,377918.1952961729
338.2,516975.51758143917
338.3,651445.8584274187
338.4,780136.09952055
338.5,901904.407781308
338.6,1.0156703665345008e6
338.7,1.1204245617487936e6
338.8,1.2152375382899176e6
338.9,1.2992680467199122e6
339,1.371770507471893e6
339.1,1.4321016261721498e6
339.2,1.4797261014141184e6
339.3,1.5142213743405503e6
339.4,1.5352813778915615e6
339.5,1.5427192524536818e6
339.6,1.53646900381363e6
339.7,1.5165860887068452e6
339.8,1.483246922765096e6
339.9,1.436747315229275e6
340,1.377499844315166e6
340.1,1.306030196520861e6
340.2,1.2229725023550403e6
340.3,1.1290637098714467e6
340.4,1.0251370459318304e6
340.5,912114.6232132857
340.6,790999.2585566138
340.7,662865.57524817
340.8,528850.4681834809
340.9,390143.01651209674
341,247973.933265176
341.1,103604.64557781968
341.2,-41683.897606346356
341.3,-186602.5910430131
341.4,-329865.61106277193
341.5,-470201.82433070306
341.6,-606366.0662622475
341.7,-737150.189025864
341.8,-861393.7811066621
341.9,-977994.4633172863
342,-1.0859176699058036e6
342.1,-1.1842058279724657e6
342.2,-1.2719868537502664e6
342.3,-1.3484818903645102e6
342.4,-1.4130122184149832e6
342.5,-1.4650052780668421e6
342.6,-1.5039997492158806e6
342.7,-1.5296496446551196e6
342.8,-1.5417273799240063e6
342.9,-1.5401257926026124e6
343,-1.5248590931342961e6
343.1,-1.4960627387403946e6
343.2,-1.4539922315455368e6
343.3,-1.3990208515776277e6
343.4,-1.3316363447570594e6
343.5,-1.2524365952612448e6
343.6,-1.1621243206629802e6
343.7,-1.0615008369110818e6
343.8,-951458.9484742546
343.9,-832975.0267330504
344,-707100.346905283
344.1,-574951.7603706726
344.2,-437701.785155985
344.3,-296568.20250478416
344.4,-152803.25184080724
344.5,-7682.519991393323
344.6,137506.37674292285
344.7,281475.2172530868
344.8,422946.605653375
344.9,560665.3052626394
345,693409.3759748072
345.1,820001.0161959478
345.2,939317.0131541556
345.3,1.0502987088572949e6
345.4,1.1519613932736772e6
345.5,1.243403041393204e6
345.6,1.32381231664673e6
345.7,1.3924757696724057e6
345.8,1.4487841685552471e6
345.9,1.4922379043741203e6
346,1.5224514240943582e6
346.1,1.5391566514735492e6
346.2,1.5422053656282409e6
346.3,1.531570516157093e6
346.4,1.5073464631515895e6
346.5,1.4697481399649165e6
346.6,1.4191091461675551e6
346.7,1.355878787610171e6
346.8,1.2806180898561894e6
346.9,1.1939948203569422e6
347,1.0967775635344686e6
347.1,989828.901343678
347.2,874097.7598203638
347.3,750610.9895212726
347.4,620464.2545624485
347.5,484812.3110922711
347.6,344858.76145907346
347.7,201845.3749783344
347.8,57041.0700553083
347.9,-88269.3445783853
348,-232796.56961908733
348.1,-375258.25478851696
348.2,-514390.376775271
348.3,-648958.4545653989
348.4,-777768.5026523407
348.5,-899677.6249420996
348.6,-1.0136041553553719e6
348.7,-1.118537255152689e6
348.8,-1.2135458818286723e6
348.9,-1.297787049995578e6
349,-1.370513310960673e6
349.1,-1.4310793846325697e6
349.2,-1.4789478849139267e6
349.3,-1.513694087780503e6
349.4,-1.5350096997401388e6
349.5,-1.5427055932363262e6
349.6,-1.5367134847248166e6
349.7,-1.5170865405347566e6
349.8,-1.483998905138442e6
349.9,-1.4377441560154853e6
350,-1.3787326988203828e6
350.1,-1.3074881259664772e6
350.2,-1.224642570934519e6
350.3,-1.1309310995259613e6
350.4,-1.027185187827139e6
350.5,-914325.3447502241
350.6,-793352.9446116167
350.7,-665341.3422128626
350.8,-531426.3492591872
350.9,-392796.1566151959
351,-250680.7918139672
351.1,-106341.20536162247
351.2,38941.91732909334
351.3,183879.51910841768
351.4,327185.6085384226
351.5,467588.6701411693
351.6,603842.9462052274
351.7,734739.4900509854
351.8,859116.8926822409
351.9,975871.5876474645
352,1.083967642681952e6
352.1,1.1824459512492814e6
352.2,1.2704327424294036e6
352.3,1.3471473336478581e6
352.4,1.411909057456872e6
352.5,1.4641433009107437e6
352.6,1.5033866039477903e6
352.7,1.5292907715441845e6
352.8,1.5416259631525625e6
352.9,1.5402827320137406e6
353,1.5252729962478078e6
353.1,1.4967299331079144e6
353.2,1.4549067973351276e6
353.3,1.400174674098826e6
353.4,1.333019186460293e6
353.5,1.25403618657279e6
353.6,1.1639264688495118e6
353.7,1.063489552007889e6
353.8,953616.5851597943
353.9,835282.4408910295
354,709537.0654851304
354.1,577496.1630392807
354.2,440331.29612897197
354.3,299259.4908552159
354.4,155532.4385080867
354.5,10425.38965359198
354.6,-134774.1608131802
354.7,-278777.8972555406
354.8,-420308.1141657664
354.9,-558109.0528935366
355,-690958.0436477218
355.1,-817676.3539077435
355.2,-937139.6469932448
355.3,-1.0482879579943132e6
355.4,-1.1501350985473837e6
355.5,-1.2417774070139094e6
355.6,-1.3224017664207297e6
355.7,-1.3912928190235174e6
355.8,-1.4478393134789015e6
355.9,-1.4915395283092826e6
356,-1.5220057235395815e6
356.1,-1.538967581007151e6
356.2,-1.5422746028204171e6
356.3,-1.531897446685298e6
356.4,-1.5079281862512545e6
356.5,-1.470579494167132e6
356.6,-1.4201827550953638e6
356.7,-1.3571851254271308e6
356.8,-1.282145565786498e6
356.9,-1.1957298815271978e6
357,-1.0987048152245854e6
357.1,-991931.2435800002
357.2,-876356.5390990229
357.3,-753006.1643155913
357.4,-622974.5731458911
357.5,-487415.50009916065
357.6,-347531.72351003345
357.7,-204564.3936170647
357.8,-59782.02017782542
357.9,85530.78266782264
358,230084.69442636016
358.1,372597.1280356062
358.2,511803.60990722233
358.3,646468.9992524717
358.4,775398.4471461567
358.5,897447.9980926669
358.6,1.0115347400278887e6
358.7,1.1166464126996272e6
358.8,1.2118503891745508e6
358.9,1.2963019507799323e6
359,1.3692517820599822e6
359.1,1.4300526192454593e6
359.2,1.4781649932469984e6
359.3,1.5131620162159798e6
359.4,1.5347331692025287e6
359.5,1.5426870573049583e6
359.6,1.5369531078639065e6
359.7,1.5175821966341615e6
359.8,1.484746196378051e6
359.9,1.438736451885865e6
360,1.3799611949534642e6
360.1,1.3089419222542872e6
360.2,1.2263087682428393e6
360.3,1.1327949141447954e6
360.4,1.0292300826424989e6
360.5,916533.1759733917
360.6,795704.122763985
360.7,667815.0059379867
360.8,534000.5504198567
360.9,395448.05503321305
361,253386.8579247614
361.1,109077.42898559777
361.2,-36199.81395084514
361.3,-181155.86590424523
361.4,-324504.57173335983
361.5,-464974.0378366733
361.6,-601317.9173139033
361.7,-732326.4684590222
361.8,-856837.2884658974
361.9,-973745.6271073559
362,-1.0820141888806543e6
362.1,-1.1806823366445692e6
362.2,-1.2688746150881252e6
362.3,-1.3458085184049464e6
362.4,-1.4108014332513886e6
362.5,-1.463276695387325e6
362.6,-1.502768706258661e6
362.7,-1.5289270641254275e6
362.8,-1.5415196730799724e6
362.9,-1.5404348023698681e6
363,-1.5256820777542503e6
363.1,-1.4973923960970887e6
363.2,-1.4558167639553128e6
363.3,-1.4013240704667238e6
363.4,-1.3343978142983702e6
363.5,-1.2556318136957884e6
363.6,-1.1657249376972602e6
363.7,-1.0654749052614355e6
363.8,-955771.2073263074
363.9,-837587.2146012125
364,-711971.5411163783
364.1,-580038.7401595511
364.2,-442959.4151514717
364.3,-301949.83320340374
364.4,-158261.13351498343
364.5,-13168.226359636392
364.6,132041.51884295305
364.7,276079.6960010105
364.8,417668.29402382544
364.9,555551.0362615372
365,688504.5271029942
365.1,815349.106827113
365.2,934959.3183993456
365.3,1.046273893342494e6
365.4,1.1483051680788097e6
365.5,1.2401478471978318e6
365.6,1.3209870358927636e6
365.7,1.3901054702981492e6
365.8,1.4468898815744824e6
365.9,1.490836437273714e6
366,1.5215552117060542e6
366.1,1.5387736456431344e6
366.2,1.542338964661003e6
366.3,1.5322195346655948e6
366.4,1.5085051425732868e6
366.5,1.4714061996562958e6
366.6,1.421251874621488e6
366.7,1.3584871729869295e6
366.8,1.2836689886704737e6
366.9,1.1974611628235134e6
367,1.1006285937509362e6
367.1,994030.4501791559
367.2,878612.54808876
367.3,755398.9587492446
367.4,625482.9224172087
367.5,490017.1483156298
367.6,350203.5869632875
367.7,207282.7655982712
367.8,62522.781320788294
367.9,-82791.95038216808
368,-227372.0919028588
368.1,-369934.8234496445
368.2,-509215.2251544345
368.3,-643977.5003581631
368.4,-773025.9404940079
368.5,-895215.5342811805
368.6,-1.0094621270937703e6
368.7,-1.1147520403668315e6
368.8,-1.2101510656872492e6
368.9,-1.2948127537675875e6
369,-1.367985924757695e6
369.1,-1.4290213332565385e6
369.2,-1.477377428888166e6
369.3,-1.5126251613289358e6
369.4,-1.5344517871528838e6
369.5,-1.542663644718172e6
369.6,-1.5371878724734164e6
369.7,-1.51807305543822e6
369.8,-1.485488794121628e6
369.9,-1.439724199703625e6
370,-1.3811853288309562e6
370.1,-1.3103915807886322e6
370.2,-1.227971089012966e6
370.3,-1.134655147836163e6
370.4,-1.0312717239137036e6
370.5,-918738.1099035164
370.6,-798052.7855813063
370.7,-670286.5586039354
370.8,-536573.0635280688
370.9,-398098.70338320103
371,-256092.1230432949
371.1,-111813.3078001491
371.2,33457.59613978449
371.3,178431.64004035515
371.4,321822.509122726
371.5,462357.93568244326
371.6,598790.9875701739
371.7,729911.131877883
371.8,854554.9756637877
371.9,971616.588417427
372,1.0800573146770578e6
372.1,1.1789149897333689e6
372.2,1.2673124766518965e6
372.3,1.344465448867963e6
372.4,1.4096893492998923e6
372.5,1.462405464236051e6
372.6,1.5021460581017567e6
372.7,1.5285585235485677e6
372.8,1.5414085100422334e6
372.9,1.5405820031902797e6
373,1.5260863363604583e6
373.1,1.4980501256137765e6
373.2,1.4567221285295577e6
373.3,1.4024690370479142e6
373.4,1.3357722239132947e6
373.5,1.2572234715862337e6
373.6,1.167519721521007e6
373.7,1.067456890395736e6
373.8,957922.8081627234
373.9,839889.3405778783
374,714403.7661032997
374.1,582579.4836941141
374.2,445586.1339156227
374.3,304639.22104478953
374.4,160989.32823570067
374.5,15911.021439025284
374.6,-129308.4594705148
374.7,-273380.6220188985
374.8,-415027.1535724028
374.9,-552991.2634528991
375,-686048.8340965423
375.1,-813019.282310819
375.2,-932776.03426472
375.3,-1.0442565212685856e6
375.4,-1.1464716076526288e6
375.5,-1.238514367096244e6
375.6,-1.3195681295349977e6
375.7,-1.3889137272496796e6
375.8,-1.4459358758432807e6
375.9,-1.4901286334899638e6
376,-1.521099890017909e6
376.1,-1.5385748459945559e6
376.2,-1.542398450946542e6
376.3,-1.5325367790798165e6
376.4,-1.5090773302938442e6
376.5,-1.4722282538190733e6
376.6,-1.4223165013662179e6
376.7,-1.359784926173608e6
376.8,-1.2851883536923584e6
376.9,-1.1991886587730602e6
377,-1.1025488930321804e6
377.1,-996126.5145052518
377.2,-880865.7796580074
377.3,-757789.3652582649
377.4,-627989.2944471483
377.5,-492617.24751749495
377.6,-352874.3433726909
377.7,-210000.4823288765
377.8,-65263.34482025697
377.9,80052.85637926435
378,224658.77062350966
378.1,367271.3494465593
378.2,506625.2306991639
378.3,641483.9657584591
378.4,770650.9901958804
378.5,892980.2405647794
378.6,1.0073863231048442e6
378.7,1.1128541441426862e6
378.8,1.2084479167385728e6
378.9,1.2933194636661091e6
379,1.366715743055369e6
379.1,1.4279855299259159e6
379.2,1.4765851943270338e6
379.3,1.5120835248164455e6
379.4,1.5341655544806935e6
379.5,1.542635355549979e6
379.6,1.5374177778112218e6
379.7,1.5185591153952566e6
379.8,1.4862266960217138e6
379.9,1.4407073963463514e6
380,1.3824050965831967e6
380.1,1.3118370969869334e6
380.2,1.2296295279900646e6
380.3,1.1365117947195987e6
380.4,1.0333101051868313e6
380.5,920940.1395704853
380.6,800398.9256391207
380.7,672755.9923977758
380.8,539143.8804517408
380.9,400748.0932859103
381,258796.57861783614
381.1,114548.83315677119
381.2,-30715.27256445575
381.3,-175706.85012841635
381.4,-319139.42918490624
381.5,-459740.3719483539
381.6,-596262.1649621881
381.7,-727493.4879427932
381.8,-852269.9614906305
381.9,-969484.4783078751
382,-1.0780970262571238e6
382.1,-1.1771439161025172e6
382.2,-1.2657463320588607e6
382.3,-1.3431181292825432e6
382.4,-1.4085728091178406e6
382.5,-1.4615296102110085e6
382.6,-1.5015186614453574e6
382.7,-1.528185150978615e6
382.8,-1.541292474390748e6
382.9,-1.5407243340096516e6
383,-1.5264857707885122e6
383.1,-1.4987031195788006e6
383.2,-1.4576228881958749e6
383.3,-1.4036095702229927e6
383.4,-1.3371424109602715e6
383.5,-1.2588111552126668e6
383.6,-1.1693108146471824e6
383.7,-1.0694355011454497e6
383.8,-960071.380867523
383.9,-842188.8115436761
384,-716833.7327572816
384.1,-585118.385611152
384.2,-448211.4441179892
384.3,-307327.6458778316
384.4,-163717.01404602287
384.5,-18653.76622138952
384.6,126574.99133545952
384.7,270680.6838413652
384.8,412384.7011604385
384.9,550429.7425594317
385,683590.9723911651
385.1,810686.8877237717
385.2,930589.8014910434
385.3,1.0422358481497905e6
385.4,1.1446344230649886e6
385.5,1.2368769718728103e6
385.6,1.3181450518327989e6
385.7,1.38771759364538e6
385.8,1.4449772993010462e6
385.9,1.4894161191955467e6
386,1.5206397599144832e6
386.1,1.5383711826898505e6
386.2,1.5424530614889895e6
386.3,1.5328491789251086e6
386.4,1.5096447476041596e6
386.5,1.4730456540568334e6
386.6,1.4233766319641508e6
386.7,1.3610783808847815e6
386.8,1.2867036560492208e6
386.9,1.2009123639149757e6
387,1.1044657069979769e6
387.1,998219.4299323269
387.2,883116.2266839757
387.3,760177.3762863106
387.4,630493.6813127088
387.5,495215.78948546905
387.6,355543.9842955994
387.7,212717.53521778746
387.8,68003.7020129166
387.9,-77313.50931778057
388,-221944.7391655109
388.1,-364606.7144459747
388.2,-504033.63472875475
388.3,-638988.4033357806
388.4,-768273.6037592575
388.5,-890742.1240095481
388.6,-1.0053073346230248e6
388.7,-1.1109527300267129e6
388.8,-1.20674094771242e6
388.9,-1.291822085196002e6
389,-1.3654412409682297e6
389.1,-1.4269452125278823e6
389.2,-1.4757882920679695e6
389.3,-1.5115371083907005e6
389.4,-1.5338744720907798e6
389.5,-1.542602189889805e6
389.6,-1.5376428231505589e6
389.7,-1.519040374968766e6
389.8,-1.4869598997457186e6
389.9,-1.44168603870602e6
390,-1.3836204943543237e6
390.1,-1.3132784662797062e6
390.2,-1.2312840799315704e6
390.3,-1.1383648489259747e6
390.4,-1.0353452200182666e6
390.5,-923139.2580133666
390.6,-802742.535520942
390.7,-675223.299513273
390.8,-541712.9930641506
390.9,-403396.21636632323
391,-261500.2160992125
391.1,-117283.99640807488
391.2,27972.851893737763
391.3,172981.50478188167
391.4,316455.34040150157
391.5,457121.3549089004
391.6,593731.4574838371
391.7,725073.544296273
391.8,849982.253169684
391.9,967349.3035186065
392,1.0761333298176052e6
392.1,1.1753691213506325e6
392.2,1.2641761862598262e6
392.3,1.3417665639077148e6
392.4,1.4074518162347768e6
392.5,1.4606491360808979e6
392.6,1.5008865182727536e6
392.7,1.5278069475958538e6
392.8,1.541171566492322e6
392.9,1.540861794378056e6
393,1.5268803797757425e6
393.1,1.4993513759279526e6
393.2,1.4585190401068334e6
393.3,1.4047456663865712e6
393.4,1.3385083711079876e6
393.5,1.2603948595561916e6
393.6,1.171098211413884e6
393.7,1.0714107312559043e6
393.8,962216.9186487595
393.9,844485.6202296477
394,719261.433396851
394.1,587655.4378849119
394.2,450835.33745958895
394.3,310015.09920403286
394.4,166444.18232334318
394.5,21396.452036518873
394.6,-123841.12307867197
394.7,-267979.8900033031
394.8,-409740.9451412732
394.9,-547866.481678471
395,-681130.949756516
395.1,-808351.9304390049
395.2,-928400.6269893113
395.3,-1.0402118803737471e6
395.4,-1.1427936201234935e6
395.5,-1.2352356667035737e6
395.6,-1.3167178072847202e6
395.7,-1.3865170732664014e6
395.8,-1.4440141549779756e6
395.9,-1.4886988966428007e6
396,-1.5201748228503137e6
396.1,-1.538162656372827e6
396.2,-1.5425027961157134e6
396.3,-1.5331567332139295e6
396.4,-1.5102073927105453e6
396.5,-1.4738583977856562e6
396.6,-1.4244322630640608e6
396.7,-1.3623675330316543e6
396.8,-1.2882148909509724e6
396.9,-1.2026322728003801e6
397,-1.1063790295890004e6
397.1,-1.0003091898443748e6
397.2,-885363.8820526791
397.3,-762562.9842843827
397.4,-632996.0750971626
397.5,-497812.7660051875
397.6,-358212.50129289454
397.7,-215433.91567600943
397.8,-70743.84423610473
397.9,74573.91785718672
398,219230.00610830632
398.1,361940.9268711845
398.2,501440.4454356142
398.3,636490.8209789592
398.4,765893.7886993996
398.5,888501.1916904944
398.6,1.0032251682202936e6
398.7,1.1090478040295558e6
398.8,1.2050301640047657e6
398.9,1.290320623090694e6
399,1.3641624225251626e6
399.1,1.4259003843510305e6
399.2,1.4749867246300948e6
399.3,1.510985913779001e6
399.4,1.5335785409032959e6
399.5,1.5425641478424906e6
399.6,1.537863007780027e6
399.7,1.519516832637418e6
399.8,1.4876884029758335e6
399.9,1.442660123689e6
400,1.3848315183022907e6
400.1,1.3147156841105758e6
400.2,1.2329347396072077e6
400.3,1.14021430459752e6
400.4,1.037377061974719e6
400.5,925335.4582804309
400.6,805083.6078182826
400.7,677688.4721509145
400.8,544280.3932439644
400.9,406043.0642533422
401,264203.0269408372
401.1,120018.78890781636
401.2,-25230.342796816014
401.3,-170255.6126159587
401.4,-313770.25125730265
401.5,-454500.8928431719
401.6,-591198.8731350509
401.7,-722651.3085881118
401.8,-847691.8579327227
401.9,-965211.0707992157
402,-1.0741662315660287e6
402.1,-1.1735906110880964e6
402.2,-1.2626020442182499e6
402.3,-1.340410757016057e6
402.4,-1.4063263741943208e6
402.5,-1.4597640446290246e6
402.6,-1.5002496305822413e6
402.7,-1.5274239145958396e6
402.8,-1.541045786729162e6
402.9,-1.5409943838609608e6
403,-1.527270162074746e6
403.1,-1.4999948926120014e6
403.2,-1.4594105814295686e6
403.3,-1.405877321947286e6
403.4,-1.3398701000384463e6
403.5,-1.2619745796104907e6
403.6,-1.1728819061708942e6
403.7,-1.0733825744831136e6
403.8,-964359.4147240795
403.9,-846779.7593752512
404,-721686.8603476966
404.1,-590190.6324954072
404.2,-453457.8056459176
404.3,-312701.5725279675
404.4,-169170.82444669114
404.5,-24139.070214389627
404.6,121106.86334230292
404.7,265278.24904230924
404.8,407095.89387211495
404.9,545301.4889128524
405,678668.7739690805
405.1,806014.4178376546
405.2,926208.5176798188
405.3,1.038184624338508e6
405.4,1.1409492046471857e6
405.5,1.2335904567768818e6
405.6,1.3152864004024868e6
405.7,1.3853121699077608e6
405.8,1.4430464459187074e6
405.9,1.4879769680989685e6
406,1.5197050802951339e6
406.1,1.537949267702667e6
406.2,1.5425476546694958e6
406.3,1.5334594409740558e6
406.4,1.510765263834399e6
406.5,1.4746664824363422e6
406.6,1.4254833913289467e6
406.7,1.3636523785390307e6
406.8,1.2897220536203831e6
406.9,1.2043483799923942e6
407,1.108288854756964e6
407.1,1.0023957876353648e6
407.2,887608.7386589554
407.3,764946.181711308
407.4,635496.4678900838
407.5,500408.16886723443
407.6,360879.8859290107
407.7,218149.61511667373
407.8,73483.76282783755
407.9,-71834.0906577248
408,-216514.58003346974
408.1,-359273.9951491265
408.2,-498845.6710171868
408.3,-633991.2265832112
408.4,-763511.5525392435
408.5,-886257.4506915278
408.6,-1.0011398304786775e6
