"time","y[3]"
0,0
0.10000000000127329,12.376788991811745
0.10000000000127329,12.37678899223922
0.20000000000131374,45.94931933612575
0.20000000000131374,45.94931933676308
0.30000000000187715,94.46306635879702
0.30000000000187715,94.46306635985044
0.4000000000014271,150.58092339959703
0.4000000000014271,150.58092340038905
0.5000000000019168,206.08032129749088
0.5000000000019168,206.08032129837247
0.6000000000018972,252.07212558205987
0.6000000000018972,252.07212558257527
0.7000000000021505,279.2373706282603
0.7000000000021505,279.23737062823534
0.8000000000021612,278.0775716974564
0.8000000000021612,278.0775716966156
0.9000000000025358,239.17410139651574
0.9000000000025358,239.17410139434205
1,153.45193052972562
1.0000000000027285,153.45193052972562
1.0000000000027285,153.4519305258782
1.1000000000028196,12.44291755107879
1.1000000000028196,12.442917545329808
1.200000000002688,-191.45621214297347
