"time","wconn.F_exc"
53.75,946050.5426843371
53.8,887607.1228832718
53.85,827193.7366313697
53.9,764944.46616057
53.95,700997.4682873534
54,635494.6677858894
54.05,568581.4423982983
54.1,500406.30018149246
54.15,431120.5499065526
54.2,360877.96524205874
54.25,289834.44346695306
54.3,218147.6594700779
54.35,145976.71580458
54.4,73481.78957368399
54.45,823.7769315992505
54.5,-71836.06401139314
54.55,-144336.471087291
54.6,-216516.53597762875
54.65,-288216.0613353976
54.7,-359275.91632913577
54.75,-429538.3898198069
54.8,-498847.5403870099
54.85,-567049.5424272395
54.9,-633993.0275563841
54.95,-699529.4205586886
55,-763513.2691363832
55.05,-825802.5667284178
55.1,-886259.0676815858
55.15,-944748.5940746363
55.2,-1.0011413335145438e6
55.25,-1.0553121272436485e6
55.3,-1.1071407479186787e6
55.35,-1.156512166444798e6
55.4,-1.2033168072726077e6
55.45,-1.2474507915915577e6
55.5,-1.2888161678798313e6
55.55,-1.3273211292992318e6
55.6,-1.3628802174524397e6
55.65,-1.3954145120504063e6
55.7,-1.4248518060691028e6
55.75,-1.4511267660066534e6
55.8,-1.4741810768853663e6
55.85,-1.493963571676717e6
55.9,-1.5104303448620886e6
55.95,-1.5235448498772532e6
56,-1.5332779802242648e6
56.05,-1.5396081340707913e6
56.1,-1.5425212621934945e6
56.15,-1.5420108991590524e6
56.2,-1.538078177673624e6
56.25,-1.5307318260689094e6
56.3,-1.5199881489303769e6
56.35,-1.5058709909106586e6
56.4,-1.4884116838084406e6
56.45,-1.4676489770302451e6
56.5,-1.443628951589546e6
56.55,-1.416404917833955e6
56.6,-1.3860372971275735e6
56.65,-1.3525934877510695e6
56.7,-1.31614771531705e6
56.75,-1.2767808680328415e6
56.8,-1.2345803171761471e6
56.85,-1.1896397231821234e6
56.9,-1.1420588277722858e6
56.95,-1.0919432325864015e6
57,-1.0394041648089389e6
57.05,-984558.2303100002
57.1,-927527.154848803
57.15,-868437.5139140198
57.2,-807420.4518004907
57.25,-744611.3905459538
57.3,-680149.729373657
57.35,-614178.5353079535
57.4,-546844.2256495806
57.45,-478296.24301518605
57.5,-408686.7236625786
57.55,-338170.15983752604
57.6,-266903.0568917565
57.65,-195043.58593299487
57.7,-122751.2327779989
57.75,-50186.44398776916
57.8,22489.72922963946
57.85,95115.9884581687
57.9,167531.14606146433
57.95,239574.48292482697
58,311086.10515715677
58.05,381907.2989615386
58.1,451880.88288665557
58.15,520851.55667719076
58.2,588666.24594929
58.25,655174.4419256877
58.3,720228.5354768583
58.35,783684.1447265497
58.4,845400.4354947144
58.45,905240.4338667231
58.5,963071.330194961
58.55,1.018764773858246e6
58.6,1.072197158124824e6
58.65,1.1232498944866795e6
58.7,1.1718096758564203e6
58.75,1.2177687280423974e6
58.8,1.261025048944157e6
58.85,1.3014826349371609e6
58.9,1.3390516939444498e6
58.95,1.3736488447223168e6
59,1.4051973019176722e6
59.05,1.4336270464864543e6
59.1,1.4588749810947666e6
59.15,1.4808850701578823e6
59.2,1.4996084642063563e6
59.25,1.5150036083031285e6
59.3,1.527036334271093e6
59.35,1.5356799365263784e6
59.4,1.5409152313490456e6
59.45,1.5427305994596935e6
59.5,1.5411220118074254e6
59.55,1.5360930385119787e6
59.6,1.5276548409401535e6
59.65,1.5158261469341398e6
59.7,1.500633209246701e6
59.75,1.4821097472754878e6
59.8,1.4602968722257796e6
59.85,1.435242995867753e6
59.9,1.4070037230908044e6
59.95,1.3756417284933287e6
60,1.3412266172819578e6
60.05,1.3038347707888552e6
60.1,1.2635491769500426e6
60.15,1.2204592461209216e6
60.2,1.1746606126377962e6
60.25,1.1262549225658476e6
60.3,1.0753496081045326e6
60.35,1.0220576491512232e6
60.4,966497.3225522236
60.45,908791.9395975854
60.5,849069.5723425521
60.55,787462.7693627266
60.6,724108.2615741675
60.65,659146.658771064
60.7,592722.1375545239
60.75,524982.1213452856
60.8,456076.9531902456
60.85,386159.5620892341
60.9,315385.1235824947
60.95,243910.71535206787
61,171894.96860164322
61.05,99497.71598845451
61.1,26879.6368886504
61.15,-45798.099216495764
61.2,-118374.19044224346
61.25,-190687.56049573727
61.3,-262577.71617083973
61.35,-333885.10354873515
61.4,-404451.4621139216
61.45,-474120.17599960696
61.5,-542736.6215828984
61.55,-610148.5106584852
61.6,-676206.228428972
61.65,-740763.1655618183
61.7,-803676.0435760117
61.75,-864805.2328360494
61.8,-924015.0624478174
61.85,-981174.1213681995
61.9,-1.0361555500604183e6
61.95,-1.0888373220477423e6
62,-1.1391025147405206e6
62.05,-1.1868395689357137e6
62.1,-1.2319425364127678e6
62.15,-1.2743113150764091e6
62.2,-1.3138518711245705e6
62.25,-1.3504764477481067e6
62.3,-1.3841037598994346e6
62.35,-1.414659174697567e6
62.4,-1.4420748770692584e6
62.45,-1.4662900202586653e6
62.5,-1.4872508608713713e6
62.55,-1.5049108781531833e6
62.6,-1.5192308772388618e6
62.65,-1.5301790761417067e6
62.7,-1.537731176290899e6
62.75,-1.5418704164600514e6
62.8,-1.5425876099672941e6
62.85,-1.5398811650643046e6
62.9,-1.5337570884690587e6
62.95,-1.5242289720344408e6
63,-1.5113179625823237e6
63.05,-1.4950527149700273e6
63.1,-1.4754693284933807e6
63.15,-1.452611266767494e6
63.2,-1.4265292612630418e6
63.25,-1.3972811987122232e6
63.3,-1.364931992634194e6
63.35,-1.3295534392651909e6
63.4,-1.2912240582130824e6
63.45,-1.2500289181898998e6
63.5,-1.2060594482093432e6
63.55,-1.159413234668011e6
63.6,-1.1101938047609413e6
63.65,-1.0585103967120727e6
63.7,-1.004477717329498e6
63.75,-948215.6874237909
63.8,-889849.1756541868
63.85,-829507.7213935388
63.9,-767325.2472269895
63.95,-703439.761722486
64,-637993.0531328614
64.05,-571130.374709139
64.1,-503000.12232367264
64.15,-433753.5051184421
64.2,-363544.20990967256
64.25,-292528.06009320484
64.3,-220862.66980823167
64.35,-148707.0941264254
64.4,-76221.47604309251
64.45,-3566.6910538763013
64.5,69096.00989447933
64.55,141605.35828642905
64.6,213800.42595902682
64.65,285520.98226793215
64.7,356607.8497052816
64.75,426903.2571803234
64.8,496251.1901785238
64.85,564497.7370221615
64.9,631491.4304638662
64.95,697083.58385486
65,761128.6211421028
65.05,823484.3999615309
65.1,884012.5271106726
65.15,942578.6657002281
65.2,999052.8333030258
65.25,1.0533096904387574e6
65.3,1.1052288187539317e6
65.35,1.1546949882799056e6
65.4,1.201598413175745e6
65.45,1.2458349953882433e6
65.5,1.2873065556885651e6
65.55,1.3259210515723696e6
65.6,1.361592781540147e6
65.65,1.3942425753042104e6
65.7,1.4237979695001945e6
65.75,1.4501933685132186e6
65.8,1.473370190061582e6
65.85,1.4932769952150316e6
65.9,1.5098696025589714e6
65.95,1.5231111862512461e6
66,1.5329723577538927e6
66.05,1.5394312310584218e6
66.1,1.542473471259906e6
66.15,1.5420923263720458e6
66.2,1.5382886423126156e6
66.25,1.5310708610260235e6
66.3,1.520455001747152e6
66.35,1.506464625448062e6
66.4,1.4891307825464783e6
66.45,1.468491943992112e6
66.5,1.4445939158837255e6
66.55,1.4174897378065137e6
66.6,1.3872395651153782e6
66.65,1.3539105354253592e6
66.7,1.3175766196056157e6
66.75,1.27831845760746e6
66.8,1.236223179491105e6
66.85,1.1913842120480777e6
66.9,1.1439010714486095e6
66.95,1.0938791423742496e6
67,1.0414294441256889e6
67.05,986668.3842251758
67.1,929717.5000601817
67.15,870703.189141778
67.2,809756.4285764422
67.25,747012.4843737601
67.3,682610.6112353733
67.35,616693.7434913273
67.4,549408.1778697957
67.45,480903.24880435615
67.5,411330.9969991425
67.55,340845.8319878788
67.6,269604.1894353478
67.65,197764.18394214503
67.7,125485.25812318304
67.75,52927.82873861973
67.8,-19747.069337036988
67.85,-92378.14051778347
67.9,-164804.18648760178
67.95,-236864.4639659381
68,-308399.04146355425
68.05,-379249.15423628583
68.1,-449257.5566497037
68.15,-518268.871171909
68.2,-586129.9332204534
68.25,-652690.1310978075
68.3,-717801.7402607199
68.35,-781320.251182094
68.4,-843104.6900771172
68.45,-903017.9317823381
68.5,-960927.004092946
68.55,-1.0167033828830316e6
68.6,-1.0702232773535333e6
68.65,-1.121367904775232e6
68.7,-1.1700237541165259e6
68.75,-1.2160828379712985e6
68.8,-1.259442932227568e6
68.85,-1.3000078029448779e6
68.9,-1.3376874199372327e6
68.95,-1.3723981565870873e6
69,-1.4040629754474687e6
69.05,-1.4326115992197706e6
69.1,-1.4579806667280695e6
69.15,-1.4801138735437822e6
69.2,-1.4989620969483356e6
69.25,-1.5144835049568457e6
69.3,-1.526643649160476e6
69.35,-1.5354155411817178e6
69.4,-1.540779712572707e6
69.45,-1.5427242580237584e6
69.5,-1.5412448617861574e6
69.55,-1.5363448072505847e6
69.6,-1.5280349696599178e6
69.65,-1.5163337919725822e6
69.7,-1.5012672439300152e6
69.75,-1.4828687644191005e6
69.8,-1.4611791872574638e6
69.85,-1.4362466505663893e6
69.9,-1.408126489932483e6
69.95,-1.376881115595155e6
70,-1.3425798739325611e6
70.05,-1.3052988935533355e6
70.1,-1.2651209163358696e6
70.15,-1.2221351137898401e6
70.2,-1.1764368891479839e6
70.25,-1.1281276656267936e6
70.3,-1.0773146613266373e6
70.35,-1.0241106512705886e6
70.4,-968633.7171099941
70.45,-911006.9850527592
70.5,-851358.352595255
70.55,-789820.2046652065
70.6,-726529.1198047524
70.65,-661625.5670464337
70.7,-595253.5941543962
70.75,-527560.5079229033
70.8,-458696.54724191804
70.85,-388814.54965485143
70.9,-318069.6121491352
70.95,-246618.7469319258
71,-174620.53295527454
71.05,-102234.76396393377
71.1,-29622.09384714656
71.15,43056.31991857927
71.2,115639.173944473
71.25,187965.37692823517
71.3,259874.40718219356
71.35,331206.66889701056
71.4,401803.8463508312
71.45,471509.25527693727
71.5,540168.1906110641
71.55,607628.2698456214
71.6,673739.771229316
71.65,738355.9660616568
71.7,801333.444344248
71.75,862532.4330670214
71.8,921817.1064219889
71.85,979055.8872569237
71.9,1.0341217390992236e6
71.95,1.08689244810232e6
72,1.1372508942886754e6
72.05,1.18508531148723e6
72.1,1.230289535388774e6
72.15,1.2727632391682528e6
72.2,1.3124121561514467e6
72.25,1.3491482890315924e6
72.3,1.382890105171748e6
72.35,1.4135627175593334e6
72.4,1.4410980510112925e6
72.45,1.4654349932610441e6
72.5,1.4865195305918017e6
72.55,1.5043048677153233e6
72.6,1.5187515316299207e6
72.65,1.5298274592273855e6
72.7,1.5375080684542072e6
72.75,1.5417763128693404e6
72.8,1.5426227194772612e6
72.85,1.5400454097524614e6
72.9,1.5340501038086675e6
72.95,1.5246501077035642e6
73,1.511866283907136e6
73.05,1.4957270049992655e6
73.1,1.476268090699242e6
73.15,1.453532728367054e6
73.2,1.4275713771528082e6
73.25,1.3984416560070266e6
73.3,1.3662082158004772e6
73.35,1.3309425958371465e6
73.4,1.2927230650790713e6
73.45,1.2516344484351757e6
73.5,1.2077679384998234e6
73.55,1.1612208931587834e6
73.6,1.1120966195119305e6
73.65,1.0605041445921971e6
73.7,1.006557973389558e6
73.75,950377.8347172404
73.8,892088.4154840175
73.85,831819.0839626295
73.9,769703.6026680645
73.95,705879.831483472
74,640489.4216921452
74.05,573677.5015948145
74.1,505592.3544102027
74.15,436385.0891731976
74.2,366209.30536179955
74.25,295220.751996211
74.3,223576.98196774503
74.35,151437.0023637824
74.4,78960.92156547576
74.45,6309.593901341355
74.5,-66355.73735515146
74.55,-138873.7978506749
74.6,-211083.64008657367
74.65,-282825.0006276224
74.7,-353938.65579280374
74.75,-424266.7750383129
74.8,-493653.2712487214
74.85,-561944.1471586485
74.9,-628987.8371361938
74.95,-694635.5435696767
75,-758741.5671108942
75.05,-821163.6300421689
75.1,-881763.192049178
75.15,-940405.7576992252
75.2,-996961.1749419733
75.25,-1.0513039239706034e6
75.3,-1.103313395802106e6
75.35,-1.1528741599582664e6
75.4,-1.199876220653664e6
75.45,-1.2442152609215325e6
75.5,-1.2857928741363483e6
75.55,-1.3245167824185751e6
75.6,-1.3603010414374587e6
75.65,-1.393066231156926e6
75.7,-1.4227396321013505e6
75.75,-1.4492553867502043e6
75.8,-1.4725546457029525e6
75.85,-1.4925856982902354e6
75.9,-1.5093040873411254e6
75.95,-1.5226727078519638e6
76,-1.532661889337663e6
76.05,-1.5392494616827683e6
76.1,-1.5424208043460757e6
76.15,-1.542168878809652e6
76.2,-1.5384942442002113e6
76.25,-1.5314050560481863e6
76.3,-1.5209170481872272e6
76.35,-1.5070534978343546e6
76.4,-1.4898451739281823e6
76.45,-1.4693302688399737e6
76.5,-1.445554313609003e6
76.55,-1.418570076890368e6
76.6,-1.3884374478396198e6
76.65,-1.3552233031939424e6
76.7,-1.3190013588451915e6
76.75,-1.2798520062337727e6
76.8,-1.237862133926991e6
76.85,-1.1931249347773779e6
76.9,-1.1457396990893148e6
76.95,-1.0958115942529847e6
77,-1.0434514313343492e6
77.05,-988775.4191398476
77.1,-931904.9063009663
77.15,-872966.1119516661
77.2,-812089.8455959801
77.25,-749411.216787784
77.3,-685069.3352668901
77.35,-619207.0022171707
77.4,-551970.3933318503
77.45,-483508.73438926786
77.5,-413973.9700593418
77.55,-343520.4266755675
77.6,-272304.4697213525
77.65,-200484.15679031974
77.7,-128218.8867914385
77.75,-55669.046177010685
77.8,17004.347021111287
77.85,89640.00055682447
77.9,162076.70594401826
77.95,234153.69624446039
78,305711.00287627545
78.05,376589.81064997177
78.1,446632.8102450519
78.15,515684.5473442582
78.2,583591.7676507019
78.25,650203.7570226544
78.3,715372.6759701676
78.35,778953.8877720856
78.4,840806.2794844705
78.45,900792.5751285119
78.5,958779.6403626194
78.55,1.014638777962335e6
78.6,1.0682460134527173e6
78.65,1.1194823702587367e6
78.7,1.1682341337634535e6
78.75,1.214393103687647e6
78.8,1.2578568342309329e6
78.85,1.2985288614411703e6
78.9,1.3363189173078802e6
78.95,1.3711431301041197e6
79,1.40292421053249e6
79.05,1.4315916232620056e6
79.1,1.4570817434750323e6
79.15,1.4793379980770845e6
79.2,1.4983109912557811e6
79.25,1.5139586141106258e6
79.3,1.5262461381099592e6
79.35,1.5351462921679448e6
79.4,1.540639323170341e6
79.45,1.5427130398148089e6
79.5,1.5413628396684583e6
79.55,1.5365917193825364e6
79.6,1.528410268041617e6
79.65,1.5168366436620646e6
79.7,1.5018965328919e6
79.75,1.483623094001513e6
79.8,1.462056883291814e6
79.85,1.437245765083021e6
79.9,1.409244805484029e6
79.95,1.3781161501779656e6
80,1.3439288864952961e6
80.05,1.306758890080488e6
80.1,1.2666886564927208e6
80.15,1.2238071181141126e6
80.2,1.1782094467721523e6
80.25,1.1299968425141089e6
80.3,1.0792763090023254e6
80.35,1.0261604160290405e6
80.4,970767.0496774352
80.45,913219.1506839648
80.5,853644.4415819043
80.55,792175.1432325501
80.6,728947.6813724322
80.65,664102.3838283431
80.7,597783.1690721302
80.75,530137.2268059639
80.8,461314.6912878958
80.85,391468.30812180805
80.9,320753.095252036
80.95,249325.99891452648
81,177345.54530831418
81.05,104971.48876062584
81.1,32364.457165937478
81.15,-40314.40451344979
81.2,-112903.79189466052
81.25,-185242.5991751835
81.3,-257170.27669321155
81.35,-328527.1872534335
81.4,-399154.96042801504
81.45,-468896.84404577233
81.5,-537598.0520899865
81.55,-605106.1082325018
81.6,-671271.1842414704
81.65,-735946.4325122015
81.7,-798988.3119823528
81.75,-860256.9067090476
81.8,-919616.2363998546
81.85,-976934.5582093158
81.9,-1.0320846591306366e6
81.95,-1.0849441383337292e6
82,-1.1353956788233703e6
82.05,-1.1833273078138283e6
82.1,-1.2286326452428163e6
82.15,-1.2712111398726404e6
82.2,-1.310968292454933e6
82.25,-1.347815865463511e6
82.3,-1.3816720789297712e6
82.35,-1.4124617919462747e6
82.4,-1.4401166694353523e6
82.45,-1.464575333812878e6
82.5,-1.4857835012104383e6
82.55,-1.5036941019536608e6
82.6,-1.518267385029199e6
82.65,-1.5294710063086776e6
82.7,-1.5372801003336255e6
82.75,-1.5416773355022056e6
82.8,-1.5426529525351913e6
82.85,-1.5402047861358258e6
82.9,-1.5343382697955102e6
82.95,-1.5250664237346572e6
83,-1.512409826005429e6
83.05,-1.4963965668205577e6
83.1,-1.4770621862095871e6
83.15,-1.454449595140842e6
83.2,-1.4286089802843556e6
83.25,-1.3995976926268481e6
83.3,-1.367480120186309e6
83.35,-1.3323275451083425e6
83.4,-1.294217985461739e6
83.45,-1.2532360220841637e6
83.5,-1.2094726108623366e6
83.55,-1.1630248808634789e6
83.6,-1.1139959187657288e6
83.65,-1.0624945400663638e6
83.7,-1.0086350475752571e6
83.75,-952536.9777298099
83.8,-894324.8352942057
83.85,-834127.8170320835
83.9,-772079.5249654723
83.95,-708317.6698569007
84,-642983.7655723415
84.05,-576222.8150034898
84.1,-508182.98824665433
84.15,-439015.29375199275
84.2,-368873.2431737014
84.25,-297912.51066403964
84.3,-226290.58736829826
84.35,-154166.43188700778
84.4,-81700.11748104214
84.45,-9052.476803262804
84.5,63615.25505580504
84.55,136141.79841490544
84.6,208366.18694840898
84.65,280128.12493685365
84.7,351268.3430293545
84.75,421628.95172807435
84.8,491053.7918100186
84.85,559388.7809089549
84.9,626482.2554876145
84.95,692185.3074417455
85,756352.1145885969
85.05,818840.2643065904
85.1,879511.0696075546
85.15,938229.8769405276
85.2,994866.3650434184
85.25,1.0492948341797183e6
85.3,1.1013944851181288e6
85.35,1.1510496872357877e6
85.4,1.1981502351504702e6
85.45,1.242591593311632e6
85.5,1.284275128008115e6
85.55,1.3231083262769454e6
85.6,1.359005001227757e6
85.65,1.3918854833271506e6
85.7,1.4216767972181367e6
85.75,1.4483128236827054e6
85.8,1.4717344463875368e6
85.85,1.4918896830876153e6
85.9,1.5087338009962258e6
85.95,1.522229416065492e6
86,1.5323465759570126e6
86.05,1.5390628265184313e6
86.1,1.542363261618492e6
86.15,1.542240556229877e6
86.2,1.538694982686474e6
86.25,1.5317344100789567e6
86.3,1.521374286790013e6
86.35,1.5076376062080301e6
86.4,1.4905548556952507e6
86.45,1.4701639489237643e6
86.5,1.446510141729417e6
86.55,1.419645931670411e6
86.6,1.3896309415136147e6
86.65,1.3565317869069667e6
86.7,1.3204219285319783e6
86.75,1.2813815090640427e6
86.8,1.2394971753028343e6
86.85,1.194861885867342e6
86.9,1.1475747048822294e6
86.95,1.0977405821138332e6
87,1.0454701200431283e6
87.05,990879.3283933593
87.1,934089.36665646
87.15,875226.2751902596
87.2,814420.6954828756
87.25,751807.5802052878
87.3,687525.8936958079
87.35,621718.303540722
87.4,554530.8639361827
87.45,486112.6915336073
87.5,416615.6344883376
87.55,346193.9354458678
87.6,275003.8892138081
87.65,203203.4958792614
87.7,130952.11014137226
87.75,58410.08763753818
87.8,-14261.570952001783
87.85,-86901.5772309567
87.9,-159348.71305268255
87.95,-231442.18832950937
88,-303021.9978925751
88.05,-373929.2766091636
88.1,-444006.6519699425
88.15,-513098.59336366743
88.2,-581051.7572635311
88.25,-647715.3275600139
88.3,-712941.3502838126
88.35,-776585.0619769299
88.4,-838505.21098238
88.45,-898564.3709399616
88.5,-956629.2457921071
88.55,-1.01257096562271e6
88.6,-1.0662653726727837e6
88.65,-1.1175932968976384e6
88.7,-1.16644082045445e6
88.75,-1.2126995305329296e6
88.8,-1.2562667599681222e6
88.85,-1.297045815101179e6
88.9,-1.3349461903824597e6
88.95,-1.369883769240733e6
89,-1.4017810107725314e6
89.05,-1.4305671218374504e6
89.1,-1.4561782141772723e6
89.15,-1.4785574462104463e6
89.2,-1.4976551491869292e6
89.25,-1.51342893742372e6
89.3,-1.5258438023761325e6
89.35,-1.5348721903361978e6
89.4,-1.5404940635857391e6
89.45,-1.5426969448683069e6
89.5,-1.541475945081384e6
89.55,-1.536833774127308e6
89.6,-1.5287807348988806e6
89.65,-1.5173347004130008e6
89.7,-1.5025210741430693e6
89.75,-1.4843727336381811e6
89.8,-1.4629299575543099e6
89.85,-1.438240336259308e6
89.9,-1.4103586662102859e6
89.95,-1.3793468283376389e6
90,-1.345273650705746e6
90.05,-1.3082147557550652e6
90.1,-1.26825239246475e6
90.15,-1.225475253808254e6
